GVKEY,CNAME,AT,SALE,MKTCAP,TOBINSQ,ROA,RNDRATIO,CASHRATIO,LEVERAGE,DIVPAY,EMP,SIC,STATE
174541,INNERWORKINGS INC,631.25,1000.133,411.55349,1.167032855,0.070434851,0,0.035767129,0.165606337,0,1.6,7389,IL
174567,INNOPHOS HOLDINGS INC,728.411,839.186,1255.506,2.054485723,0.088495369,0.006382386,0.049706828,0.186714643,0.052787506,1.445,2810,NJ
174637,ICF INTERNATIONAL INC,1110.34,1050.134,796.2414,1.241067061,0.03605202,0,0.010917377,0.315265594,0,5,8742,VA
174648,OSIRIS THERAPEUTICS INC,88.45,50.835,549.19254,6.353437422,-0.100079141,0.038598078,0.56646693,0.001322781,0,0.217,2836,MD
174693,TONGXIN INTERNATIONAL LTD,116.065,61.076,0.72645,0.777404472,-0.070503597,0,0.033817258,0.272226769,0,0,3711,MI
174703,VWR FUNDING INC,4988.8,4375.3,,,0.030588518,0,0.024154105,0.423328255,0,0,5047,PA
174729,WYNDHAM DESTINATIONS INC,9679,5281,10381.76256,1.818758401,0.054654406,0,0.031924786,0.522058064,0.01839033,34.4,6531,FL
174744,EVERCORE INC,1446.556,931.402,1898.67435,1.931449145,0.060055746,0,0.343230404,0.161953633,0.026790529,1.3,6200,NY
175001,COATES INTERNATIONAL LTD,2.521,0.019,3.548064,4.563293931,-5.073383578,0.193573979,0.104720349,1.426418088,0,0.006,3714,NJ
175004,ORBCOMM INC,506.548,96.242,458.31666,1.28640654,-0.009246903,0.005715154,0.42358276,0.298864076,7.30434E-05,0.225,4899,NJ
175006,HARVEST OIL & GAS CORP,2249.203,339.405,935.98244,0.942143702,0.057673763,0,0.003670189,0.45811383,0.068903518,0,1311,TX
175007,ALLEGIANT TRAVEL CO,1239.385,1137.046,2617.69629,2.841193245,0.069945174,0,0.299703482,0.478542987,0.03527314,2.411,4512,NV
175008,AMICUS THERAPEUTICS INC,209.967,1.224,795.02592,4.160791553,-0.328270633,0.12018079,0.722375421,0.068344073,0,0.097,2836,NJ
175013,IMMUNOCELLULAR THERAPEUTICS,25.179,0,46.43165,1.919005918,-0.372453235,0.237062632,0.9222765,0,0,0.008,2836,CA
175055,HILL INTERNATIONAL INC,464.984,640.281,193.43616,1.053055933,-0.023396504,0,0.083820088,0.275785833,0,4.032,8741,PA
175064,SYNERGY PHARMACEUTICALS INC,213.344,0,294.6605,2.40533364,-0.44860882,0.390327359,0.920424291,0.937453127,0,0.035,2836,NY
175083,NORTHEAST COMMUNITY BANCORP,515.425,21.837,89.02982,0.971324286,0.003292429,0,0.066275404,0.058204394,0.001119465,0.096,6036,NY
175110,AIRCASTLE LTD,6227.013,807.394,1730.60671,0.995653086,0.016192033,0,0.053563402,0.620113367,0.010666591,0.097,7359,CT
175230,AURA MINERALS INC,208.229,307.878,17.139375,0.688781942,-0.796032253,0,0.04362985,0.1751197,0,1.184,1040,FL
175263,WESTERN UNION CO,9890.4,5607.2,9340.065,1.782037632,0.086184583,0,0.180296045,0.376162744,0.02681388,10,6099,CO
175269,CELSIUS HOLDINGS INC,4.951,14.61,10.2295,4.513128661,-0.40941224,0.005251464,0.07049081,2.17127853,0.027065239,0,2086,FL
175271,SANCHEZ MIDSTREAM PARTNRS LP,173.604,77.272,40.9878,0.620773715,0.054739522,0,0.034480772,0.244810027,0,0.074,4610,TX
175307,DOUGLAS EMMETT INC,5954.596,620.927,4114.2796,1.364562365,0.007493539,0,0.003193668,0.576914034,0.01963878,0.56,6798,CA
175319,HANESBRANDS INC,5221.781,5324.746,11183.98914,2.876221377,0.07746763,0.012116173,0.045933562,0.379899502,0.023269838,59.5,2300,NC
175376,SHUTTERFLY INC,1332.278,921.58,1580.49067,1.581406185,-0.00589967,0.100296635,0.334321365,0.251410742,0,1.812,2731,CA
175404,FIRST SOLAR INC,6724.439,3391.814,4472.387955,0.917450505,0.059026188,0.021409816,0.307204958,0.032258602,0,6.06,3674,AZ
175410,ARNO THERAPEUTICS INC,8.248,0,13.612803,2.721848084,0.942167798,1.799224054,0.963627546,0.001333657,0,0.007,2836,NJ
175424,SONOMA PHARMACEUTICALS INC,15.048,13.854,12.6378,1.038795853,-0.545122275,0.101874003,0.407761829,0.005781499,0,0.035,2834,CA
175449,AMERICAN RIVIERA BANK,225.109,9.322,25.26596,0.992465694,0.006969957,0,0.21414959,0.008884585,0,0,6020,CA
175473,PRESIDIO BANK,542.753,20.42,52.5375,1.021353175,0.005796375,0,0.203155026,0.018424587,0.000762778,0,6020,CA
175488,PEGASI ENERGY RESOURCES CORP,33.288,2,11.28624,0.859896659,-0.267694064,0,0.01123528,0.245614035,0,0.006,1311,TX
175490,YIELD10 BIOSCIENCE INC,23.135,2.8,55.6409112,2.592604763,-1.157034796,0.749600173,0.86647936,0,0,0.068,2836,MA
175503,GOLD RESOURCE CORP,111.665,115.405,183.1284,1.833317512,0.145479783,0,0.27750862,0.020883894,0.058182958,0.011,1040,CO
175509,TOWERSTREAM CORP,82.322,33.036,123.31545,1.983363499,-0.335171643,0,0.46194213,0.415976288,0,0.14,4899,RI
175523,GLOBALSTAR INC,1268.42,90.064,2745.567,3.102340707,-0.364915407,0.000376847,0.005614071,0.496751865,0,0.282,4899,LA
175531,HPIL HOLDING,7.825,0.215,527.9367,67.47344409,-0.049968051,0,0.05686901,0,0.008434505,0.002,3841,MI
175532,WESTERN CAPITAL RESOURCES,36.762,40.76,19.7934,0.885000816,0.065448017,0,0.116234155,0.141396007,0,0.39,5990,NE
175533,INFINITY PHARMACEUTICALS INC,369.144,164.995,825.56631,2.668980967,-0.04717942,0.38909748,0.901344733,0,0,0.195,2834,MA
175545,CROWDGATHER INC,9.902,2.4,8.1277812,1.229628479,-0.722076348,0,0.009594021,0.24490002,0,0.011,7370,CA
175595,GULFSLOPE ENERGY INC,8.258,0,165.168,21.12957132,-0.667231775,0,0.715669654,0.782756115,0,0.014,1311,TX
175607,SOUTHERN NATIONAL BANCORP VA,916.645,40.253,138.54078,1.026795302,0.008163466,0,0.041804624,0.058958484,0.007897278,0.173,6020,VA
175649,INTERNATIONAL STEM CELL CORP,7.179,7.017,16.5445439,4.61687476,-1.738125087,0.750243767,0.161721688,0,0,0.042,2836,CA
175654,WILLDAN GROUP INC,54.659,108.08,102.99615,2.327926782,0.172268062,0,0.372692512,0.058233777,0,0.637,8711,CA
175674,COHEN & COMPANY INC,296.087,55.672,26.27975,0.912734264,-0.008730542,0,0.384778798,0.602981556,0.004316299,0.111,6211,PA
175686,PRIMORIS SERVICES CORP,1111.187,2086.194,1198.27764,1.652432615,0.056836518,0,0.153400823,0.220705426,0.006966424,6.757,1623,TX
175689,ARMSTRONG WORLD INDUSTRIES,2606.2,2515.3,2818.04112,1.776702141,0.039137441,0.011741232,0.071099685,0.400046044,0,7.4,3290,PA
175900,SALLY BEAUTY HOLDINGS INC,2029.973,3753.498,4233.26316,3.219409894,0.121180429,0,0.052500698,0.89244586,0,27.47,5990,TX
175908,WHERE FOOD COMES FROM INC,7.933,8.766,68.788,8.888314635,0.028866759,0,0.357115845,0.004285894,0,0.046,7370,CO
175955,IPG PHOTONICS CORP,1210.887,769.832,3923.5604,3.37115057,0.165535678,0.044102381,0.431212822,0.029425537,0,3.03,3674,MA
175966,CATALYST PHARMACEUTICALS INC,43.908,0,205.28343,4.872675367,-0.353215815,0.230436367,0.894506696,0,0,0.012,2834,FL
175994,TWO RIVERS WATER & FARMING,43.03,2.436,17.77175,1.276266558,-0.108435975,0,0.044945387,0.310713456,0.038182663,0.01,4941,CO
176017,ATHERSYS INC,28.718,1.623,122.77706,4.54767254,-0.768925413,0.813636047,0.90977784,0.00637231,0,0.057,2836,OH
176022,EMERGENT BIOSOLUTIONS INC,945.262,450.138,1026.8433,1.501069862,0.038868589,0.159563169,0.296742067,0.265534846,0,1.28,2836,MD
176035,NETLIST INC,16.242,19.195,30.70852,2.60014284,-0.946989287,0.297685014,0.722817387,0.359376924,0,0.114,3674,CA
176083,AEROGROW INTERNATIONAL INC,5.974,17.912,19.692,4.065282893,-0.031971878,0.065115501,0.172413793,0.069467693,0.226816204,0.027,3990,CO
176096,MPM HOLDINGS INC,2884,2476,,,0.563453537,0.026352288,0.079056865,0.416435506,0,4.6,2820,NY
176229,NEURALSTEM INC,29.844,0.019,238.7888,8.407512398,-0.758242863,0.272584104,0.922329446,0.294397534,0,0.021,2836,MD
176234,CATCHMARK TIMBER TRUST,568.316,54.487,445.52124,1.001459118,0.001161326,0,0.030555184,0.207630966,0.026983228,0.013,6798,GA
176247,ALTRA INDUSTRIAL MOTION CORP,684.563,819.817,748.19006,1.637202215,0.058675389,0.022674319,0.069391714,0.373598924,0.018021716,3.957,3560,MA
176249,CARROLS RESTAURANT GROUP INC,369.397,692.755,265.73001,1.426514049,-0.103187086,0,0.057447678,0.432856791,0,20.4,5812,NY
176251,INFORMATION SERVICES GROUP,134.169,209.617,155.13564,1.852794908,0.046046404,0,0.206172812,0.397796809,0.038220453,0.902,7374,CT
176256,KCAP FINANCIAL INC,510.447,41.205,250.8055,0.991161668,0.029452617,0,0.04339334,0.438605771,0.068136359,0.027,6797,NY
176278,HOLLOMAN ENERGY CORP,16.296,0,32.46637,2.006834192,0.01988218,0,0.003129602,0,0,0,1311,TX
176343,CLEAN ENERGY FUELS CORP,1160.409,428.94,450.563985,1.011321857,-0.077264999,0,0.190397524,0.4917835,0,1.128,5500,CA
176346,PROFIRE ENERGY INC,46.856,51.179,71.81865,1.569460688,0.122673724,0.039119857,0.301882363,0,0,0.111,3533,UT
176350,MSB FINANCIAL CORP,345.246,12.716,40.4808,0.999046477,0.002861728,0,0.021167515,0.110066445,0,0.053,6035,NJ
176351,ORITANI FINANCIAL CORP,3140.2,133.828,700.22961,1.055390615,0.013075282,0,0.006028597,0.308083243,0.012877524,0.233,6035,NJ
176362,AEROVIRONMENT INC,397.467,259.398,596.864,1.623830406,0.007283624,0.116968201,0.57562263,0,0,0.663,3721,CA
176378,REEDS INC,17.1,43.422,77.23188,5.308414035,-0.044093567,0,0.056081871,0.434152047,0.000292398,0.082,2086,CT
176475,POLONIA BANCORP INC,307.757,15.996,32.94885,0.980913026,5.52384E-05,0,0.039557183,0.191709693,0,0.078,6020,PA
176523,NATIONAL CINEMEDIA INC,991.4,394,844.25187,2.208646228,0.01351624,0.001714747,0.035404479,0.899737745,0.081500908,0.595,7310,CO
176554,JAMMIN JAVA CORP,2.957,8.901,21.19764,8.200419344,-3.47683463,0,0.149814001,0,0,0.028,2090,CO
176567,SUPER MICRO COMPUTER INC,796.325,1467.202,1144.60465,1.848332841,0.068008665,0.105807302,0.121648824,0.058551471,0,1.837,3570,CA
176572,AVIAT NETWORKS INC,253.2,346,79.63904,0.888779779,-0.205766193,0.140205371,0.192733017,0.023696682,0,0.96,3663,CA
176590,NATIONAL CINEMEDIA LLC,681.1,394,,,0.14138893,0.002495962,0.014975774,1.309646161,0.21494641,0.589,7310,CO
176591,EMPLOYERS HOLDINGS INC,3769.655,773.467,740.42394,1.014213486,0.026709075,0,0.079647076,0.024405416,0.002000183,0.709,6331,NV
176592,HFF INC,604.252,425.918,1353.39376,2.931228626,0.101424571,0,0.384033483,0.307643169,0.114510171,0.721,6163,TX
176593,US AUTO PARTS NETWORK INC,82.907,283.508,78.68016,1.769563004,-0.082972487,0,0.093056075,0.248000772,0.00289481,0.983,5961,CA
176636,HARROW HEALTH INC,10.242,1.66,69.435,6.983694591,-0.98789299,0.023140012,0.816442101,0.004198399,0,0.064,2834,CA
176670,ACCURAY INC,495.188,369.419,679.1664,2.172521143,-0.071584933,0.108492128,0.350151862,0.395025728,0,1.026,3845,CA
176692,INNOVATION PHARMACEUTICALS I,10.852,0,183.34429,17.78384537,-0.759952083,0.584592702,0.459638776,0.186325101,0,0.009,2836,MA
176701,INTERACTIVE BROKERS GROUP,43385.026,1115.548,1705.07268,1.021637619,0.00102646,0,0.393201332,0.059803537,0.000523937,0.96,6211,CT
176703,ESSA BANCORP INC,1574.815,57.943,130.967,0.976923004,0.005399999,0,0.015283065,0.164666961,0.001777987,0.303,6036,PA
176706,PEARTRACK SECURITY SYSTEMS,1.995,0.265,13.79195,9.668646617,-0.912781955,0,0.032080201,1.90877193,0,0.002,7510,CA
176725,BARINGS BDC INC,984.106,104.512,668.5555,1.136534581,0.028820066,0,0.080031013,0.44395624,0.075490852,0.025,6797,NC
176752,LOCATION BASED TECHNOLOGIES,2.326,1.704,2.0493075,6.172961092,-2.212811694,0.042992261,0.062768702,4.364574377,0,0.006,3812,CA
176760,DOMTAR CORP,6185,5563,2574.4822,0.825461956,0.069684721,0,0.028132579,0.219886823,0.014551334,9.8,2621,SC
176766,TFS FINANCIAL CORP,11803.195,396.584,4319.6996,1.210133155,0.005582472,0,0.015368974,0.09646871,0.000413956,0,6035,OH
176768,BRIDGELINE DIGITAL INC,33.56,23.737,14.26295,0.82148242,-0.185190703,0.071096544,0.037425507,0.224404052,0,0.135,7370,MA
176782,GLU MOBILE INC,251.663,223.146,417.9786,1.975235136,0.032376631,0.255436834,0.281773642,0,0,0.653,7372,CA
176828,CARTER BANK & TRUST,4629.941,161.331,333.4766,0.986086777,0.007226874,0,0.052352935,0,0.002268495,0.957,6020,VA
176840,RING ENERGY INC,167.641,38.089,270.207,1.732070317,0.050232342,0,0.051431332,0,0,0.022,1311,TX
176861,OREXIGEN THERAPEUTICS INC,212.981,55.521,748.17366,4.405386678,-0.176189425,0.269563952,0.965048525,0.393969415,0,0.05,2834,CA
176874,SUMMER INFANT INC,122.467,205.359,59.14944,1.23614884,-0.002000539,0,0.010386471,0.506618109,0,0.203,3990,RI
176899,SANDRIDGE ENERGY INC,7259.225,1558.758,882.37058,0.854682914,0.034891466,0,0.024968643,0.44018969,0.006891232,1.878,1311,OK
176914,CHENIERE ENERGY PARTNERS LP,10387.515,268.698,10809.504,1.931770014,-0.039473926,0,0.042794836,0.865590375,0.009341503,0,5171,TX
176928,BROADRIDGE FINANCIAL SOLUTNS,2192.1,2558,4975.98,2.80278272,0.119976278,0,0.158569408,0.239085808,0.04580083,6.7,7373,NY
176963,RESPONSE GENETICS INC,13.445,16.72,12.282497,2.000557605,-1.018891781,0.128597992,0.165265898,0.719077724,0,0.1,8071,CA
176999,SARATOGA INVESTMENT CORP,263.56,27.375,85.13552,0.857855972,0.041762786,0,0.076123084,0.501278646,0.008184095,0,6797,NY
177009,FIRST BANK,677.458,27.843,58.70592,0.991065011,0.008614556,0,0.037718943,0.020665488,0,0.096,6020,NJ
177034,FIRSTENERGY SOLUTIONS CORP,13310,6144,,,-0.027047333,0,0.000150263,0.244027047,0,3.979,4911,OH
177088,BLACKSTONE GROUP LP,31510.894,7484.728,20149.99375,1.415403217,0.050287021,0,0.10220478,0.304423829,0.036436256,2.19,6282,NY
177099,MONOTYPE IMAGING HOLDINGS,374.458,184.5,1137.80478,3.16241015,0.086912284,0.055237169,0.241215303,0,0.033686021,0.435,7372,MA
177108,CINEMARK HOLDINGS INC,4151.98,2626.99,4116.606,1.689510306,0.046389915,0,0.153870924,0.491685654,0.027848159,24.5,7830,TX
177109,CAI INTERNATIONAL INC,1795.84,225.017,482.2816,0.998188369,0.033563124,0,0.029969819,0.704147363,0,0.101,7359,CA
177111,TECHTARGET INC,177.484,106.203,368.05827,2.193004834,0.022993622,0.040347299,0.139477361,0,0,0.686,7370,MA
177179,CELLULAR BIOMEDICINE GROUP,43.685,0.564,141.8809,3.351491359,-0.28282019,0.06116516,0.338125215,0,0,0.077,2836,NY
177216,PENNANTPARK INVESTMENT CORP,1411.827,147.936,819.26463,0.993805636,0.07860949,0,0.047115546,0.37304004,0.054495345,0,6797,NY
177227,INSULET CORP,302.156,288.72,2593.13194,9.304660308,-0.170441759,0.092336409,0.500380598,0.577969658,0,0.519,3845,MA
177228,NOVABAY PHARMACEUTICALS INC,7.537,1.054,32.5395,5.072110919,-2.015921454,1.261907921,0.720313122,0,0,0.037,2834,CA
177255,JMP GROUP LLC,1516.192,206.34,161.66592,1.00653474,0.008806273,0,0.111109939,0.732417135,0.003398646,0.235,6211,CA
177257,INFINERA CORP,818.016,668.079,1857.0752,2.681101837,0.016697717,0.163180182,0.398675576,0.142899405,0,1.495,3576,CA
177281,CAVITATION TECHNOLOGIES INC,1.557,1.856,14.588292,10.61483109,-1.402697495,0.026332691,0.787411689,0,0,0.004,3559,CA
177300,BENEFICIAL BANCORP INC,4751.522,164.088,922.54449,1.065589613,0.003795205,0,0.112388199,0.040068845,0,0.83,6035,PA
177303,NORANDA ALUMINUM HOLDING CP,1318.1,1355.1,242.528,1.025133146,-0.020180563,0,0.015628556,0.506790077,0.002048403,0,3334,TN
177315,LIMELIGHT NETWORKS INC,241.341,162.259,272.59293,1.24968791,-0.102991203,0.086868787,0.38569493,0.001483378,0,0.52,7370,AZ
177367,CHROMADEX CORP,11.608,15.313,92.743751,8.645223208,-0.464162646,0.044279807,0.341574776,0.246554101,0,0.074,2833,CA
177376,DISCOVER FINANCIAL SVCS,83126,9789,29417.32212,1.226864304,0.027945528,0,0.103962659,0.272562135,0.005617978,14.676,6141,IL
177405,HYCROFT MINING CORP,941.238,310.425,109.78791,0.821755932,-0.55132177,0,0.008047911,0.573991913,0,0.459,1040,CO
177446,AMERICAN ELECTRIC TECH INC,43.254,57.254,45.26305,1.484233828,-0.047486938,0.018657234,0.082073334,0.092476996,0.007976141,0.322,3613,TX
177472,NOBILIS HEALTH CORP,107.58,84.029,,,0.062465142,0,0.070347648,0.19431121,0,0.452,8093,TX
177487,VANTAGE DRILLING CO,3529.857,875.561,150.4565504,0.884489811,0.011900199,0,0.02346044,0.772886834,0,1.295,1381,TX
177528,TSS INC,10.415,27.985,5.6277,1.449515122,-0.269131061,0,0.132309169,0.181949112,0,0.097,8741,TX
177545,CYALUME TECHNOLOGIES HLDGS,36.175,33.322,0.963,0.974623359,-0.213296475,0.041630961,0.065183138,0.556903939,0.152950933,0.179,3990,FL
177637,AMC ENTERTAINMENT HOLDINGS,4763.732,2695.39,2545.06252,1.216706255,0.013385934,0,0.045805683,0.398902163,0.012328359,19.7,7830,KS
177640,TIPTREE INC,8195.326,144.994,257.823,0.991181925,-0.000645734,0,0.03141742,0.262150157,0,0.761,6331,NY
177646,1ST CAPITAL BANK,464.863,14.283,42.92944,1.003761194,0.004216296,0,0.080109624,0,4.30234E-06,0,6020,CA
177744,PROS HOLDINGS INC,300.125,185.829,798.5688,3.330681549,-0.122095793,0.143853394,0.53683965,0.368006664,0,1.011,7372,TX
177764,SYNTHETIC BIOLOGICS INC,19.144,0,105.86898,6.030974718,-1.03343084,0.756842875,0.915430422,0,0,0.023,2834,MD
177780,COMSCORE INC,353.952,329.151,1586.69882,4.984302448,-0.02797837,0.170542898,0.121527778,0.074657016,0,1.292,7370,VA
177782,BLACKROCK CAPITAL INVT CORP,1302.056,134.418,611.2936,0.868926221,0.105402533,0,0.007930534,0.34424633,0.050935597,0,6797,NY
177827,CHRYSLER GROUP LLC,49024,83186,,,0.024518603,0.046711815,0.29665062,0.260668244,0.038756527,77.817,3711,MI
177856,QUAINT OAK BANCORP INC,155.643,9.284,17.316,0.998335935,0.0079798,0,0.132334895,0.073887036,0.001355666,0.051,6035,PA
177871,VIRTUSA CORP,489.737,478.986,1199.93724,2.580779561,0.086671009,0,0.439544082,0.00052273,0,9.247,7370,MA
177881,MASIMO CORP,565.006,586.643,1385.32596,2.910292917,0.128349079,0.094655632,0.237967384,0.221633045,0,1.2,3845,CA
177882,HHGREGG INC,467.629,2129.374,169.58645,0.991442896,-0.283870333,0,0.065010938,0,0,5.4,5731,IN
177884,CONCHO RESOURCES INC,11799.963,2660.147,11272.24875,1.385872036,0.045608194,0,1.77967E-06,0.305921383,0,1.022,1311,TX
177896,REX ENERGY CORP,1401.721,305.268,276.2925,0.821049624,-0.033993926,0,0.012825662,0.484512967,0.001665809,0.32,1311,PA
177926,TERRACE ENERGY CORP,73.636,6.726,,,-0.332907817,0,0.359796839,0.696615786,0,0.009,1311,TX
177930,ATHENAHEALTH INC,931.998,752.599,5554.6668,6.438988925,-0.003346574,0.07452913,0.123108633,0.223981167,0,3.676,7370,MA
177943,DHI GROUP INC,427.247,262.615,541.96142,1.816121401,0.064627721,0.061058357,0.062673348,0.258632594,0,0.831,7361,NY
177945,BLUEKNIGHT ENERGY PRTNRS LP,364.395,186.626,217.9471,1.830390373,0.075665144,0,0.013007862,0.592763347,0.096691777,0.526,4210,OK
177949,COPSYNC INC,1.553,5.91,84.77784,58.94838377,-2.719253059,1.257566001,0.377978107,1.012234385,0.067611075,0.034,7372,TX
177966,ALLISON TRANSMISSION HLDGS,4804.2,2127.4,6084.6432,1.925990425,0.047583365,0.021606095,0.054743766,0.524645102,0.01906665,2.7,3714,IN
177969,MEXUS GOLD US,1.794,0.003,5.9797978,4.328761315,-0.528428094,0,0.001672241,0.531215162,0,0.007,1040,NV
177975,ZAGG INC,201.279,261.585,197.70443,1.350913061,0.051972635,0,0.047004407,0,0,0.22,2670,UT
177981,SINTX TECHNOLOGIES INC,47.583,22.765,21.0832,1.29792573,-0.684740348,0.141689259,0.383477292,0.465103083,0,0.066,3842,UT
177992,BIOASIS TECHNOLOGIES INC,2.212,0,51.96012,23.58368897,-1.282097649,0.610759494,0.740958409,0,0,0,2835,CT
178073,B. RILEY FINANCIAL INC,138.99,77.116,158.0931,1.439111447,-0.041736816,0,0.210497158,0.186186057,0.003446291,0.225,7389,CA
178083,VMWARE INC -CL A,15216,6035,35430.70468,2.830290791,0.058228181,0.081427445,0.464971083,0.098580442,0,18,7373,CA
178089,POINT.360,17.049,25.733,3.7975348,0.820314083,-0.155434336,0,0.137603378,0.321719749,0,0.201,7819,CA
178097,CUMBERLAND PHARMACEUTICALS,95.405,36.902,102.37162,1.226514543,0.025407473,0.035522247,0.573418584,0,0,0.085,2834,TN
178157,MIMEDX GROUP INC,109.259,118.223,1242.8187,11.55738841,0.056928949,0.064525577,0.478971984,0,0,0.386,2836,GA
178175,FSB BANCORP INC,246.194,11.234,17.177,0.983642981,0.002680813,0,0.017608065,0.194663558,0,0,6036,NY
178201,VITAMIN SHOPPE INC,722.391,1213.046,1459.78042,2.244056778,0.084775419,0,0.016841295,0.011344272,0,5.583,5400,NJ
178266,VERSO PAPER HOLDINGS LLC,900.941,1296.613,,,-0.395080255,0,0.006150236,1.498667504,4.21781E-05,1.63,2621,TN
178310,TERADATA CORP,3132,2732,6460.272,2.490189017,0.117177522,0.065772669,0.266283525,0.149425287,0,11.5,7370,CA
178384,ARGONAUT GOLD INC,1051.741,192.885,282.63618,0.333713509,-0.00462186,0,0.056854302,0.008909988,0,0.638,1040,NV
178387,OMNITEK ENGINEERING CORP,3.105,1.486,23.5764,7.765668277,-0.589049919,0.193236715,0.160708535,0,0,0.017,3714,CA
178413,FITLIFE BRANDS INC,10.104,19.96,21.3174,2.445308789,0.16567696,0,0.430918448,0.23594616,0,0.017,2834,NE
178415,HOMETOWN BANKSHARES CORP,428.209,18.684,22.6872,0.983081159,0.007975078,0,0.033731192,0.047691665,0.001961659,0.096,6020,VA
178494,REMARK HOLDINGS INC,17.956,1.838,58.2996,3.958431722,-1.014145689,0,0.084929828,0.534027623,0,0.06,7370,NV
178507,MSCI INC,2894.175,996.68,5316.69568,2.294332471,0.06873876,0.024564859,0.175801049,0.276417286,0.007046222,2.926,6282,NY
178519,LPL FINANCIAL HOLDINGS INC,4050.993,4373.662,4327.80975,1.81215365,0.043950459,0,0.242992521,0.40349613,0.023603102,3.384,6211,MA
178529,MAIN STREET CAPITAL CORP,1693.785,140.763,1318.10996,1.217804479,0.059480985,0,0.035678672,0.417174553,0.066110516,0.038,6797,TX
178539,RETAIL OPPORTUNITY INVTS CP,1851.696,155.864,1561.31889,1.34433616,0.010963463,0,0.006095493,0.401457907,0.028904313,0.065,6798,CA
178540,AFFINION GROUP HOLDINGS INC,1019.6,1242.8,,,-0.420459004,0,0.066790898,2.229011377,0,3.7,7389,CT
178545,FIRST FINANCIAL NORTHWEST,936.997,39.187,182.61068,1.001279278,0.011405586,0,0.111045179,0.144610922,0.003135549,0.101,6020,WA
178644,TECHPRECISION CORP,11.326,18.233,2.585416,1.178299135,-0.316440049,0,0.125551828,0.500618047,0,0.109,3490,MA
178672,CVR ENERGY INC,3462.5,9109.5,3361.22801,1.50103336,0.050223827,0,0.239797834,0.194916968,0.125400722,1.298,2911,TX
178674,EPSILON ENERGY LTD,193.201,61.411,196.10825,1.2934211,0.039725467,0,0.096438424,0.231132344,0,0.007,1311,TX
178684,VANGUARD NATURAL RESOURCES,3793.592,788.065,1263.95104,1.017207712,0.016961497,0,0,0.510633194,0.059595233,0.26,1311,TX
178698,AAC HOLDINGS INC,145.952,132.968,660.88408,4.850108803,0.051715633,0,0.332575093,0.196235749,0,0.88,8060,TN
178703,PZENA INVESTMENT MANAGEMENT,111.886,112.511,123.4057,1.938336342,0.072395116,0,0.374658134,0.014050015,0.038673292,0.081,6282,NY
178704,ULTA BEAUTY INC,1983.17,3241.369,8468.43696,4.603538759,0.129658577,0,0.271967607,0,0,22.4,5990,IL
178797,AMERICAN PUBLIC EDUCATION,297.904,350.02,632.39424,2.284777109,0.137215345,0,0.388158601,0,0,3.5,8200,WV
178798,APPROACH RESOURCES INC,1401.427,258.529,254.41146,0.5500354,0.040082002,0,0.000308257,0.285423358,0,0.142,1311,TX
178803,ENSIGN GROUP INC,493.916,1027.406,1002.81449,2.506255092,0.072785656,0,0.124616332,0.13846484,0.013040679,13.229,8051,CA
178806,LUMBER LIQUIDATORS HLDGS INC,493.462,1047.419,1794.94539,3.943151428,0.128421236,0,0.041111575,0,0,1.891,5211,VA
178814,OCH-ZIFF CAPITAL MGMT LLC,9302.886,1542.284,2055.06096,1.252160454,0.015311915,0,0.0269382,0.64254942,0.031510114,0.595,6282,NY
178823,UNITED INSURANCE HOLDINGS CO,584.169,280.23,458.8428,1.436654119,0.070207423,0,0.162227027,0.023159394,0.005710676,0.12,6331,FL
178834,NORTHFIELD BANCORP INC,3020.869,100.161,716.3496,1.040525293,0.006708666,0,0.025393024,0.257759605,0.004264998,0.321,6035,NJ
178847,RESHAPE LIFESCIENCES INC,14.386,0,98.7894,7.403823161,-1.816279716,0.766787154,0.807590713,0.206867788,0,0.028,3845,CA
178851,NUVERRA ENVIRONMENTAL SOLUTN,871.572,536.282,152.5584,0.995598069,-0.524544157,0,0.015467454,0.685334086,0,2.4,1389,AZ
178862,CHIMERA INVESTMENT CORP,19155.005,973.038,3268.18458,0.98227589,0.030759846,0,0.008707437,0.707421324,0.019308531,0,6798,NY
178865,RUBICON TECHNOLOGY INC,194.906,45.685,119.45523,0.642403158,-0.225713934,0.009548192,0.231383334,0,0,0.283,3674,IL
178870,SRC ENERGY INC,448.542,104.219,1049.86654,2.66526109,0.064326195,0,0.077479924,0.082489488,0,0.029,1311,CO
178876,PLASTIC2OIL INC,6.989,0.058,9.89262,2.611764201,-0.971955931,0.003004722,0.04034912,0.591644012,0.245099442,0.01,7374,NY
178882,IVEDA SOLUTIONS INC,3.485,2.186,31.4042,10.22817791,-1.623242468,0,0.306169297,0.484935438,0,0.047,7372,AZ
178907,FLEXSHOPPER INC,8.506,5.015,35.015,4.573242417,-0.519280508,0,0.338937221,0.117564072,0,0.044,7359,FL
178921,GASTAR EXPLORATION INC,775.794,171.418,189.50553,0.992065587,0.065678518,0,0.014189334,0.464431279,0.018592565,0.057,1311,TX
178939,CD INTERNATIONAL ENTERPRISES,1.621,1.715,3.65082,7.972745219,-3.207279457,0,0.079580506,1.792720543,0.049969155,0.01,9995,FL
178972,BG MEDICINE INC,5.229,2.787,15.918791,3.937806655,-1.542168675,0.457640084,0.788487282,0.566073819,0,0.007,2835,MA
